report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2026-01-23,FEUA,other_financial,total,40.0,5.0,35.0,40.0,5.0,35.0,0.06,0.01
2026-01-23,FEUA,investment_funds,total,1165.0,1704.0,-539.0,-291.0,201.0,-492.0,1.82,2.66
2026-01-23,FEUA,investment_firms,total,22169.91,58251.54,-36081.630000000005,140.69,1412.49,-1271.8,34.64,91.0
2026-01-23,FEUA,compliance_operators,other,1266.0,403.0,863.0,-937.0,209.0,-1146.0,1.98,0.63
2026-01-23,FEUA,investment_funds,other,1165.0,1704.0,-539.0,-291.0,201.0,-492.0,1.82,2.66
2026-01-23,FEUA,commercial,total,14927.09,2975.43,11951.66,351.2,62.38,288.82,23.32,4.65
2026-01-23,FEUA,investment_firms,other,21830.02,57865.51,-36035.490000000005,207.78,1370.25,-1162.47,34.1,90.4
2026-01-23,FEUA,investment_firms,risk_reducing,339.89,386.03,-46.13999999999999,-67.09,42.24,-109.33,0.53,0.6
2026-01-23,FEUA,compliance_operators,risk_reducing,24442.0,671.0,23771.0,1703.0,-883.0,2586.0,38.18,1.05
2026-01-23,FEUA,other_financial,risk_reducing,5.0,0.0,5.0,5.0,0.0,5.0,0.01,0.0
2026-01-23,FEUA,commercial,risk_reducing,13452.14,1141.09,12311.05,311.6,110.07,201.53000000000003,21.02,1.78
2026-01-23,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,FEUA,commercial,total,14575.89,2913.05,11662.84,-732.11,460.6,-1192.71,23.14,4.62
2026-01-16,FEUA,commercial,other,1435.35,1882.03,-446.68000000000006,-169.71,150.87,-320.58000000000004,2.28,2.99
2026-01-16,FEUA,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,FEUA,compliance_operators,total,24942.0,1748.0,23194.0,2521.0,-537.0,3058.0,39.59,2.77
2026-01-16,FEUA,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,FEUA,investment_funds,total,1456.0,1503.0,-47.0,1359.0,1493.0,-134.0,2.31,2.39
2026-01-16,FEUA,investment_firms,total,22029.22,56839.05,-34809.83,-188.0,1495.29,-1683.29,34.97,90.22
2026-01-16,FEUA,investment_firms,other,21622.24,56495.26,-34873.020000000004,-560.98,1311.5,-1872.48,34.32,89.67
2026-01-16,FEUA,investment_firms,risk_reducing,406.98,343.79,63.19,372.98,183.79,189.19000000000003,0.65,0.55
2026-01-16,FEUA,compliance_operators,risk_reducing,22739.0,1554.0,21185.0,2005.0,-521.0,2526.0,36.09,2.47
2026-01-16,FEUA,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
